word1,word2,label
chronic,acute,1
extreme,last,0
extensive,broad,0
false,right,1
grey,immature,1
poor,rich,1
inconsistent,contradictory,0
insightful,thoughtful,0
diverse,various,0
transient,recurrent,1
active,extinct,1
grand,extensive,0
unproductive,productive,1
vinegary,sweet,1
mixed,confused,0
ovoviviparous,viviparous,1
heterotrophic,autotrophic,1
easy,scarce,1
eternal,short,1
honest,candid,0
singular,dual,1
compassionate,cold,1
exceptional,unusual,0
caudal,anterior,1
sandy,clayey,1
noble,free,0
joint,concerted,0
vulgar,mean,0
former,other,0
excited,unexcited,1
manual,mental,1
large,unimportant,1
transitive,intransitive,1
secret,clandestine,0
careful,cautious,0
informal,formal,1
likely,credible,0
stubborn,persistent,0
easterly,eastern,0
blunt,harsh,0
skilled,unskilled,1
cosmopolitan,universal,0
magnetic,magnetized,0
noted,famous,0
brutal,coarse,0
fertile,rich,0
single,common,1
clear,troubled,1
visual,invisible,1
remote,likely,1
ascetic,severe,0
sweet,sugary,0
smart,sharp,0
posterior,prior,1
spiritual,material,1
witty,satirical,0
simple,complex,1
frontal,posterior,1
deceased,alive,1
obscure,conspicuous,1
subsonic,sonic,1
petty,important,1
clean,fair,0
subject,inferior,0
dumb,mute,0
good,suitable,0
aberrant,normal,1
brief,abstract,0
contrary,favorable,1
isolated,insular,0
soft,bright,1
second,cardinal,1
bright,shiny,0
meaningful,meaningless,1
unpaid,paid,1
exhaustive,thorough,0
brown,blond,1
great,large,0
middle,intermediate,0
esoteric,exoteric,1
disconnected,fragmented,0
epidemic,endemic,1
notable,noted,0
aliphatic,fatty,0
difficult,laborious,0
side,top,1
straight,corrupt,1
rough,kind,1
alone,separate,0
furious,calm,1
univocal,equivocal,1
forensic,controversial,0
imperious,arrogant,0
unwilling,willing,1
special,secondary,1
rich,scarce,1
unused,old,1
rude,polite,1
sizable,small,1
acidic,basic,1
several,distinct,0
hurtful,harmful,0
attenuated,weakened,0
deviant,normal,1
full,complete,0
amazed,stunned,0
vitriolic,bitter,0
elongate,elongated,0
peculiar,individual,0
fearless,intrepid,0
impressive,powerful,0
problematic,easy,1
deluxe,grand,0
awkward,embarrassing,0
hairy,rough,0
necessary,requisite,0
local,global,1
previous,former,0
peculiar,specific,0
transonic,supersonic,1
drunk,drunken,0
singular,extraordinary,0
hot,blistering,0
neat,straight,0
ornamental,functional,1
magical,hermetic,0
unemotional,cold,0
total,entire,0
first,inaugural,0
solemn,impressive,0
humorous,witty,0
polite,impolite,1
little,important,1
crisp,hot,1
faint,distinct,1
absolute,ultimate,0
great,big,0
resilient,fragile,1
consistent,inconsistent,1
individual,dependent,1
seminal,innovative,0
corporeal,spiritual,1
totalitarian,democratic,1
decidable,computable,0
mediocre,superior,1
external,intrinsic,1
net,gross,1
affectionate,devoted,0
cheerful,bright,0
moral,legal,1
sullen,moody,0
exculpatory,inculpatory,1
barren,stark,0
recent,ancient,1
transparent,corrupt,1
favorite,favourite,0
willing,voluntary,0
flexible,pliant,0
clumsy,unwieldy,0
capacious,broad,0
mystic,secret,0
slim,large,1
mature,immature,1
white,dark,1
hard,strict,1
dim,dull,0
national,foreign,1
whitish,clear,1
comfortable,poor,1
homeless,fortunate,1
dominant,predominant,0
terrible,horrific,0
good,complete,0
thin,broad,1
disloyal,loyal,1
homosexual,bisexual,1
intelligent,unintelligent,1
tough,easy,1
swampy,marshy,0
eminent,famous,0
short,abrupt,0
ugly,repulsive,0
spacious,little,1
ordinary,mediocre,0
weird,wild,0
haemorrhagic,hemorrhagic,0
bloody,infamous,0
vertebral,spinal,0
solitary,individual,0
immune,free,0
militant,peaceful,1
great,bad,1
light,compact,1
undefeated,winless,1
famous,notable,0
sensational,melodramatic,0
long,lengthy,0
whole,fractional,1
inflectional,derivational,1
irrational,rational,1
possible,actual,1
swift,slow,1
pallid,pale,0
abstract,concrete,1
entire,rough,1
direct,collateral,1
diligent,careful,0
gross,net,1
capitalist,socialist,1
hot,beautiful,0
famous,brilliant,0
quiet,tranquil,0
vocalic,consonantal,1
intact,damaged,1
black,good,1
grotesque,funny,0
accurate,exact,0
awful,terrible,0
nice,good,0
original,commonplace,1
thin,skinny,0
loud,quiet,1
serial,synchronous,1
wrong,faulty,0
troubled,dark,0
cut,rough,1
deep,muddy,0
accurate,particular,0
broad,wide,0
normal,typical,0
deflationary,inflationary,1
oviparous,ovoviviparous,1
horrible,shocking,0
wild,unfounded,0
criminal,burglar,0
ovoid,oval,0
latter,recent,0
admissible,inadmissible,1
imaginary,poetic,0
uniform,regular,0
dignified,noble,0
truncated,long,1
safe,out,1
secret,confidential,0
important,influential,0
sacred,consecrated,0
important,insignificant,1
unconditional,conditional,1
unjust,unequal,0
cosmic,vast,0
contingent,certain,1
icy,distant,0
pessimistic,optimistic,1
sextuple,single,1
repugnant,offensive,0
inhumane,humane,1
talkative,silent,1
intermediate,terminal,1
symbolic,typical,0
leading,following,1
likeable,unlikeable,1
capitalistic,socialistic,1
dirty,nice,1
fair,unfair,1
clandestine,private,0
amusing,dull,1
bilateral,asymmetric,1
inquisitive,curious,0
stable,reactive,1
incandescent,hot,0
formal,normal,0
finished,unfinished,1
good,unhealthy,1
disreputable,reputable,1
nuclear,conventional,1
latin,catholic,0
incised,simple,1
faint,strong,1
angry,sharp,0
beneficial,useful,0
improper,regular,1
nitric,nitrous,1
synonymous,nonsynonymous,1
mysterious,hidden,0
open,apparent,0
gross,serious,0
basic,last,1
voluntary,obligatory,1
relevant,significant,0
honest,dependable,0
green,unripe,0
disturbed,distressed,0
ignoble,noble,1
fresh,dry,1
unattainable,possible,1
lavish,poor,1
intricate,complicated,0
nonchalant,casual,0
limpid,pure,0
fashionable,unfashionable,1
lustrous,glossy,0
unreliable,reliable,1
bare,naked,0
salient,striking,0
broad,coarse,0
heavy,oppressive,0
inefficient,efficient,1
dead,inactive,0
fragile,important,1
beneficial,detrimental,1
adequate,equal,0
dark,coloured,0
broad,little,1
chief,primary,0
stout,bulky,0
potential,powerful,0
definitive,final,0
unthinkable,inconceivable,0
incomprehensible,comprehensible,1
due,fit,0
hipped,gabled,1
tranquil,peaceful,0
unfriendly,hostile,0
rough,boisterous,0
parthenogenetic,sexual,1
blunt,outspoken,0
brittle,crisp,0
anabolic,catabolic,1
soft,solid,1
incomplete,defective,0
wicked,corrupt,0
cancerous,benign,1
toothed,serrated,0
giant,little,1
direct,inverse,1
clear,plain,0
heavy,thin,1
southern,boreal,1
dour,grim,0
toothed,jagged,0
wise,foolish,1
credible,believable,0
ready,speedy,0
secretive,close,0
unimportant,significant,1
sympathetic,appealing,0
unhappy,glad,1
challenging,easy,1
unsure,sure,1
succinct,concise,0
anisotropic,isotropic,1
extra,necessary,1
amiable,genial,0
same,similar,0
juridical,legal,0
old,future,1
affable,friendly,0
suspicious,jealous,0
murky,muddy,0
royal,monarchical,0
revolutionary,old,1
defenceless,helpless,0
stiff,rigid,0
conclusive,final,0
explicit,express,0
severe,mild,1
tonal,atonal,1
daily,formal,1
elegant,tasteful,0
valorous,brave,0
dubious,certain,1
scabrous,smooth,1
affirmative,positive,0
gay,glad,0
incorrect,proper,1
primary,immediate,0
illicit,criminal,0
clayey,sandy,1
vocal,instrumental,1
unconstitutional,constitutional,1
endothermic,exothermic,1
daytime,nighttime,1
single,weak,0
alkaline,acidic,1
social,asocial,1
impractical,practical,1
particular,critical,0
risky,speculative,0
globular,spherical,0
private,solitary,0
muscular,weak,1
foolish,wise,1
neutral,subjective,1
microscopic,large,1
right,wrong,1
subject,dependent,0
live,prerecorded,1
nervous,excitable,0
hasty,deliberate,1
islamic,muslim,0
polyploid,diploid,1
genuine,native,0
vast,little,1
dependent,main,1
heretical,orthodox,1
large,insignificant,1
descendant,ascendant,1
contorted,straight,1
intimate,cozy,0
good,excellent,0
alert,vigilant,0
further,near,1
reasonable,irrational,1
open,sealed,1
precise,inconsistent,1
living,dead,1
easy,difficult,1
painful,annoying,0
nonpolitical,political,1
square,sharp,0
grateful,ungrateful,1
calm,quiet,0
matrilineal,patrilineal,1
independent,sovereign,0
benevolent,malevolent,1
inflationary,deflationary,1
systematic,unsystematic,1
cancellous,trabecular,0
overweight,obese,0
dirty,lewd,0
numerical,mathematical,0
conservative,liberal,1
preventive,prophylactic,0
same,distinct,1
quick,speedy,0
raspy,harsh,0
violet,purple,0
collective,separate,1
readable,legible,0
renowned,famous,0
continuous,extended,0
alive,active,0
hard,good,1
norwegian,norse,0
uncomplicated,complicated,1
ordinary,unusual,1
external,visible,0
local,territorial,0
aromatic,spicy,0
minuscule,large,1
scurrilous,abusive,0
thin,inadequate,0
capable,competent,0
scarce,rare,0
elaborate,detailed,0
efficient,potent,0
light,serious,1
sensitive,resistant,1
flat,linear,1
treeless,wooded,1
practical,impractical,1
criminal,right,1
chinese,celestial,0
plain,normal,0
silver,precious,0
casual,hard,1
rounded,full,0
disloyal,treacherous,0
malevolent,benevolent,1
antiquated,old,0
fast,sound,0
polluted,pure,1
inelastic,elastic,1
scarce,abundant,1
practical,ideal,1
refined,polished,0
soft,difficult,1
fictional,real,1
widespread,limited,1
brown,bronze,0
happy,unwilling,1
yellow,neutral,1
lousy,good,1
terrestrial,aerial,1
fine,skillful,0
gracious,friendly,0
charitable,benevolent,0
disjunctive,conjunctive,1
uncompromising,strict,0
low,high,1
backward,forward,1
viscid,sticky,0
like,comparable,0
able,incapable,1
adequate,insufficient,1
head,top,0
murky,clear,1
ethnic,religious,1
large,plentiful,0
primary,secondary,1
casual,regular,1
reciprocal,direct,1
hard,weak,1
prominent,notable,0
equivalent,equal,0
young,immature,0
purebred,crossbred,1
unstable,precarious,0
con,pro,1
ostensible,apparent,0
interesting,boring,1
poetic,creative,0
nasal,low,1
excessive,deadly,0
dual,double,0
jealous,anxious,0
sole,solitary,0
frank,outspoken,0
unconscious,unintentional,0
needy,poor,0
fatty,greasy,0
lively,vigorous,0
humble,noble,1
unbalanced,equal,1
galactic,small,1
indefinite,definite,1
untrustworthy,unreliable,0
grim,blue,0
nonprofessional,professional,1
truthful,untruthful,1
rich,bountiful,0
derogatory,complimentary,1
superficial,important,1
unworthy,good,1
silly,serious,1
new,late,1
furious,frantic,0
unorthodox,orthodox,1
short,insufficient,0
impromptu,prepared,1
spinous,spiny,0
definable,indefinable,1
arrogant,proud,0
rocky,stony,0
bookish,studious,0
horny,hard,0
enough,deficient,1
tense,relaxed,1
poor,mean,0
fiery,impassioned,0
geographical,geographic,0
impoverished,rich,1
accustomed,unusual,1
indifferent,interested,1
frantic,frenetic,0
vicious,wicked,0
various,sundry,0
moderate,slow,0
international,national,1
blunt,sharp,1
sandy,gritty,0
internal,external,1
hateful,repugnant,0
plentiful,scarce,1
outbound,inbound,1
vulgar,refined,1
excited,awake,0
sound,safe,0
irrelevant,relevant,1
upstairs,downstairs,1
problematic,uncertain,0
unused,used,1
illiterate,literate,1
downtown,uptown,1
immature,ripe,1
inhuman,savage,0
right,left,1
silken,smooth,0
tiny,large,1
inevitable,unavoidable,0
summary,short,0
incoming,outgoing,1
fertile,fruitful,0
peppery,hot,0
predatory,carnivorous,0
foggy,clear,1
prominent,striking,0
exterior,interior,1
uncritical,critical,1
global,round,0
exothermic,endothermic,1
homogeneous,like,0
violent,rude,0
fair,ugly,1
secret,public,1
moral,ethic,0
common,universal,0
treble,single,1
anniversary,annual,0
windy,calm,1
stiff,severe,0
fake,false,0
arduous,easy,1
unique,unmatched,0
cheerful,lively,0
vested,conditional,1
stocky,tall,1
worthless,miserable,0
incommunicable,communicable,1
positive,unsure,1
unique,single,0
kind,generous,0
bad,valid,1
complete,imperfect,1
strange,slow,0
small,slender,0
bad,fresh,1
original,genuine,0
agreeable,disagreeable,1
unsuitable,fit,1
difficult,manageable,1
less,minor,0
angular,rounded,1
suitable,unsuitable,1
synchronic,diachronic,1
temporal,permanent,1
secret,secretive,0
inactive,active,1
intermediate,medium,0
true,honest,0
ductile,tensile,0
different,like,1
verbal,mathematical,1
great,superior,0
skillful,clever,0
brutal,unfeeling,0
meditative,reflective,0
discrete,joint,1
solemn,festive,0
close,inaccurate,1
dead,complete,0
bold,daring,0
plain,open,0
binary,single,1
white,colorful,1
violent,nonviolent,1
extraordinary,wonderful,0
utopian,unrealistic,0
nominal,maximum,1
objective,fair,0
imprecise,precise,1
fearless,heroic,0
extraordinary,remarkable,0
hard,severe,0
creamy,thin,1
facultative,obligatory,1
insipid,weak,0
argillaceous,arenaceous,1
despotic,authoritarian,0
silky,dull,1
considerable,small,1
amateurish,professional,1
bloody,damn,0
close,faithful,0
weak,powerful,1
pensive,meditative,0
vital,viable,0
rare,singular,0
nationalist,international,1
low,simple,0
grand,small,1
spare,necessary,1
deep,colorless,1
relevant,relative,0
sacred,dedicated,0
fantastic,grotesque,0
external,outside,0
kind,gracious,0
vicious,virtuous,1
archeological,archaeological,0
sneaky,underhanded,0
prime,primary,0
beautiful,lovely,0
extreme,mild,1
barbaric,civilized,1
clinical,subjective,1
immediate,prompt,0
indeterminate,determinate,1
coherent,incoherent,1
grammatical,ungrammatical,1
small,soft,0
adequate,suitable,0
big,soft,1
merry,joyous,0
heroic,little,1
verifiable,theoretical,1
voiceless,voiced,1
unfeeling,cold,0
paternal,maternal,1
ready,quick,0
symmetrical,asymmetric,1
sharp,keen,0
bright,sunny,0
unsuitable,good,1
young,late,1
monomorphic,polymorphic,1
dark,blonde,1
excess,necessary,1
alive,extinct,1
severe,minor,1
hazardous,dangerous,0
multilateral,unilateral,1
flat,vocal,0
pop,classical,1
powdery,dark,1
oval,angular,1
herbivorous,carnivorous,1
internal,inside,0
incorrect,improper,0
total,incomplete,1
strong,stiff,0
unstructured,structured,1
vernacular,literary,1
void,valid,1
7th,seventh,0
stable,unstable,1
popular,unpopular,1
mental,subjective,0
plain,level,0
unskilled,professional,1
airy,delicate,0
customary,habitual,0
ventral,abdominal,0
bald,hairy,1
visceral,cerebral,1
perfect,imperfect,1
unpredictable,predictable,1
imaginable,conceivable,0
metaphorical,literal,1
wholesome,sound,0
heavy,gradual,1
affluent,rich,0
inner,external,1
free,frank,0
close,far,1
fine,thin,0
towering,high,0
slow,gradual,0
infeasible,possible,1
numerous,few,1
loyal,disloyal,1
moderate,decent,0
arched,straight,1
declarative,interrogative,1
vulgar,coarse,0
diatonic,chromatic,1
inert,active,1
broad,specific,1
incapable,unfit,0
ingenious,clever,0
constitutional,inherent,0
obligatory,optional,1
red,magenta,0
unrefined,refined,1
stagnant,dead,0
boggy,marshy,0
analogous,homologous,1
vigilant,watchful,0
farthest,near,1
different,alike,1
raw,cooked,1
huge,small,1
peripheral,central,1
oblique,direct,1
nonsensical,meaningless,0
brutal,unrelenting,0
pistillate,male,1
vast,wide,0
royal,imperial,0
associative,nonassociative,1
intricate,simple,1
slender,broad,1
nineteenth,19th,0
impure,filthy,0
aware,mindful,0
formal,representational,1
narrow,accurate,0
bent,vertical,1
enteric,intestinal,0
thick,mild,1
true,exact,0
abrupt,sharp,0
enough,insufficient,1
deputy,vice,0
negative,positive,1
diminutive,augmentative,1
good,useful,0
organic,structural,0
imported,native,1
interior,exterior,1
confidential,public,1
overbearing,arrogant,0
urban,rural,1
honest,open,0
royal,purple,0
earthly,low,0
gentle,docile,0
brave,fearless,0
dangerous,perilous,0
relevant,irrelevant,1
desirable,pleasing,0
murky,dark,0
stative,dynamic,1
quick,fresh,0
characteristic,peculiar,0
fat,lean,1
inessential,essential,1
smooth,rocky,1
liquid,gaseous,1
unwarranted,unjustified,0
round,large,0
unbiased,impartial,0
particular,general,1
forthcoming,present,1
apparent,obvious,0
colloquial,formal,1
bad,harmless,1
sassy,wise,0
lenient,soft,0
religious,devotional,0
kinky,straight,1
logical,absurd,1
global,local,1
truthful,reliable,0
denominational,sectarian,0
essential,nonessential,1
toothed,smooth,1
small,lowly,0
rich,poor,1
gross,obscene,0
distinct,unclear,1
sad,good,1
ingenious,subtle,0
enthusiastic,ardent,0
mandatory,compulsory,0
like,probable,0
gorgeous,beautiful,0
passive,peaceful,0
positive,confident,0
marginal,profitable,1
interesting,uninteresting,1
promiscuous,common,0
inflammable,flammable,0
impregnable,strong,0
commercial,noncommercial,1
economic,economical,0
unfair,prejudiced,0
new,renovated,0
oddball,eccentric,0
most,least,1
obsolete,current,1
static,mobile,1
customary,usual,0
eternal,ephemeral,1
agglutinative,polysynthetic,0
definite,indefinite,1
fiery,passionate,0
official,unofficial,1
severe,violent,0
abundant,deficient,1
bipartite,simple,1
same,other,1
maximal,minimal,1
noble,renowned,0
electrophilic,nucleophilic,1
marvelous,natural,1
retrograde,direct,1
serial,consecutive,0
husky,strong,0
exquisite,beautiful,0
novel,unusual,0
noninvasive,invasive,1
maiden,first,0
discontinuous,discrete,0
spurious,false,0
readable,interesting,0
unintended,intended,1
curvy,straight,1
powdered,coarse,1
flat,vertical,1
baggy,tight,1
fissile,fissionable,0
juicy,fat,0
figurative,literal,1
angry,exasperated,0
proper,particular,0
middle,late,1
odd,whimsical,0
oversized,small,1
otherworldly,natural,1
overseas,domestic,1
wild,calm,1
widespread,local,1
unobstructed,free,0
external,accidental,0
easygoing,easy,0
insectivorous,omnivorous,1
full,total,0
heterothallic,homothallic,1
shaggy,rough,0
rocky,easy,1
commonplace,original,1
sovereign,autonomous,0
elfin,natural,1
raw,natural,0
peaceful,passive,0
intimate,friendly,0
copernican,geocentric,1
fair,candid,0
invasive,aggressive,0
nonpartisan,partisan,1
original,radical,0
rugged,easy,1
pungent,sharp,0
mid,middle,0
qualified,eligible,0
independent,dependent,1
bright,luminous,0
strict,tight,0
attractive,repulsive,1
good,considerable,0
subaltern,senior,1
incapable,able,1
solid,heterogeneous,1
hairy,woolly,0
concerned,interested,0
immutable,unchangeable,0
impressed,unimpressed,1
human,divine,1
incomprehensible,unintelligible,0
enlarged,small,1
16th,sixteenth,0
