word1,word2,label,bert_pred,dual_pred,edit_distance,edit_distance_norm,char_jaccard,len_diff,bert_correct,dual_correct,category,ed_bin,jaccard_bin,len_diff_bin
document,pleading,0,0,0,7,0.875,0.23076923076923078,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
dog,pursue,0,0,0,6,1.0,0.0,3,True,True,both,"(0.8,1.0]",0,3-5
domestic,foreign,1,1,1,6,0.75,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
domestic,foreign,1,1,1,6,0.75,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
domestic,foreign,1,1,1,6,0.75,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
domestic,foreign,1,1,1,6,0.75,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
dominant,recessive,1,1,1,9,1.0,0.08333333333333333,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
dominant,subordinate,1,1,1,7,0.6363636363636364,0.5,3,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
donate,present,0,0,0,7,1.0,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
dorsal,neural,0,1,1,4,0.6666666666666666,0.3333333333333333,0,False,False,neither,"(0.6,0.8]","(0.2,0.4]",0
dot,period,0,0,0,5,0.8333333333333334,0.2857142857142857,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
doubtful,sure,1,0,1,7,0.875,0.1,4,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
doubt,ambiguity,0,0,0,7,0.7777777777777778,0.3,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
doubt,trust,1,1,1,3,0.6,0.2857142857142857,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
downhill,uphill,1,1,1,4,0.5,0.3333333333333333,2,True,True,both,"(0.4,0.6]","(0.2,0.4]",2
downplay,magnify,1,1,1,6,0.75,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
downside,upside,1,1,1,4,0.5,0.4444444444444444,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
downtime,uptime,1,1,1,4,0.5,0.4,2,True,True,both,"(0.4,0.6]","(0.2,0.4]",2
downturn,upturn,1,1,1,4,0.5,0.5,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
dramatic,burlesque,0,0,0,8,0.8888888888888888,0.07692307692307693,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
draw,deposit,1,1,1,6,0.8571428571428571,0.1,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
draw,drive,1,0,0,3,0.6,0.2857142857142857,1,False,False,neither,"(0.4,0.6]","(0.2,0.4]",1
draw,lengthen,0,0,1,8,1.0,0.0,4,True,False,bert_only,"(0.8,1.0]",0,3-5
draw,repulse,1,0,1,7,1.0,0.1111111111111111,3,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
draw,withdraw,0,0,1,4,0.5,0.5714285714285714,4,True,False,bert_only,"(0.4,0.6]","(0.4,0.6]",3-5
dreamy,languid,0,0,0,7,1.0,0.18181818181818182,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
dreary,drab,0,0,0,3,0.5,0.5,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
dress,embellish,0,0,0,7,0.7777777777777778,0.2222222222222222,4,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
dress,garb,0,0,0,5,1.0,0.14285714285714285,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
dress,undress,1,1,1,2,0.2857142857142857,0.6666666666666666,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
drink,tea,0,0,0,5,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
drive,constrain,0,1,0,8,0.8888888888888888,0.18181818181818182,4,False,True,dual_only,"(0.8,1.0]","(0,0.2]",3-5
drive,draw,1,0,0,3,0.6,0.2857142857142857,1,False,False,neither,"(0.4,0.6]","(0.2,0.4]",1
drive,motivate,0,0,0,5,0.625,0.3333333333333333,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
droop,erect,1,0,1,4,0.8,0.14285714285714285,0,False,True,dual_only,"(0.6,0.8]","(0,0.2]",0
drown,overpower,0,0,1,6,0.6666666666666666,0.375,4,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",3-5
drunk,sober,1,0,1,5,1.0,0.1111111111111111,0,False,True,dual_only,"(0.8,1.0]","(0,0.2]",0
dryness,wetness,1,1,1,3,0.42857142857142855,0.375,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
dry,ironic,0,0,0,5,0.8333333333333334,0.14285714285714285,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
dry,productive,1,0,1,9,0.9,0.18181818181818182,7,False,True,dual_only,"(0.8,1.0]","(0,0.2]",6+
dry,water,1,0,1,5,1.0,0.14285714285714285,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
dry,water,1,0,1,5,1.0,0.14285714285714285,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
dry,water,1,0,1,5,1.0,0.14285714285714285,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
dry,water,1,0,1,5,1.0,0.14285714285714285,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
dry,wet,1,1,1,3,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
dry,wet,1,1,1,3,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
dry,wet,1,1,1,3,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
dry,wet,1,1,1,3,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
due,expected,0,0,0,7,0.875,0.2857142857142857,5,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
dull,blunt,0,0,0,4,0.8,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
dull,bright,1,1,1,6,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
dull,gloomy,0,0,0,6,1.0,0.14285714285714285,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
dull,interesting,1,0,1,11,1.0,0.0,7,False,True,dual_only,"(0.8,1.0]",0,6+
dull,leaden,0,0,0,6,1.0,0.3333333333333333,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
dull,lively,1,0,1,5,0.8333333333333334,0.14285714285714285,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
dull,loud,1,0,1,4,1.0,0.75,0,False,True,dual_only,"(0.8,1.0]","(0.6,0.8]",0
dull,saturated,1,1,1,8,0.8888888888888888,0.25,5,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
dull,sharpen,1,0,1,7,1.0,0.0,3,False,True,dual_only,"(0.8,1.0]",0,3-5
durable,short,1,0,1,7,1.0,0.09090909090909091,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
dusky,light,1,0,1,5,1.0,0.0,0,False,True,dual_only,"(0.8,1.0]",0,0
dutiful,obedient,0,0,0,7,0.875,0.3,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
dutiful,submissive,0,0,0,8,0.8,0.18181818181818182,3,True,True,both,"(0.6,0.8]","(0,0.2]",3-5
dwelling,cottage,0,0,0,8,1.0,0.18181818181818182,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
dwell,live,0,0,0,5,1.0,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
dynamic,active,0,1,0,7,1.0,0.3,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
dynamic,energetic,0,1,0,7,0.7777777777777778,0.2727272727272727,2,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",2
dynamic,stative,1,1,1,6,0.8571428571428571,0.18181818181818182,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
dysfunctional,functional,1,1,1,3,0.23076923076923078,0.75,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
dysfunction,function,1,1,1,3,0.2727272727272727,0.7,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
dysphoria,euphoria,1,1,0,3,0.3333333333333333,0.5454545454545454,1,True,False,bert_only,"(0.2,0.4]","(0.4,0.6]",1
dystopia,utopia,1,1,1,3,0.375,0.5555555555555556,2,True,True,both,"(0.2,0.4]","(0.4,0.6]",2
early,timely,0,0,0,4,0.6666666666666666,0.375,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
earthly,heavenly,1,1,1,4,0.5,0.5555555555555556,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
ease,facilitate,0,0,0,8,0.8,0.25,6,True,True,both,"(0.6,0.8]","(0.2,0.4]",6+
eastern,western,1,0,1,2,0.2857142857142857,0.7142857142857143,0,False,True,dual_only,"(0.2,0.4]","(0.6,0.8]",0
easy,fast,0,0,0,2,0.5,0.3333333333333333,0,True,True,both,"(0.4,0.6]","(0.2,0.4]",0
easy,loose,0,0,1,4,0.8,0.3333333333333333,1,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",1
easy,smooth,0,1,0,6,1.0,0.125,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
easy,unavailable,1,1,1,10,0.9090909090909091,0.2,7,True,True,both,"(0.8,1.0]","(0,0.2]",6+
easy,uncomfortable,1,1,1,12,0.9230769230769231,0.14285714285714285,9,True,True,both,"(0.8,1.0]","(0,0.2]",6+
eat,bother,0,1,1,5,0.8333333333333334,0.2857142857142857,3,False,False,neither,"(0.8,1.0]","(0.2,0.4]",3-5
ebb,flood,1,0,1,5,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
ecclesiastical,religious,0,1,0,11,0.7857142857142857,0.36363636363636365,5,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
ecclesiastic,religious,0,0,0,10,0.8333333333333334,0.36363636363636365,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
echo,answer,0,0,1,6,1.0,0.1111111111111111,2,True,False,bert_only,"(0.8,1.0]","(0,0.2]",2
eddy,swirl,0,0,0,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
edgy,sharp,0,0,0,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
educate,prepare,0,0,0,5,0.7142857142857143,0.25,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
educational,instructive,0,1,0,10,0.9090909090909091,0.46153846153846156,0,False,True,dual_only,"(0.8,1.0]","(0.4,0.6]",0
effective,dynamic,0,0,0,8,0.8888888888888888,0.18181818181818182,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
effective,efficient,0,0,0,5,0.5555555555555556,0.7142857142857143,0,True,True,both,"(0.4,0.6]","(0.6,0.8]",0
effective,ineffective,1,1,1,2,0.18181818181818182,0.8571428571428571,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
effector,receptor,1,0,1,4,0.5,0.7142857142857143,0,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",0
efficacy,effectiveness,0,0,0,9,0.6923076923076923,0.4,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
efficiency,inefficiency,1,1,1,2,0.16666666666666666,1.0,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
egregious,outrageous,0,1,0,5,0.5,0.6666666666666666,1,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",1
elaborate,reduce,1,1,1,8,0.8888888888888888,0.2,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
elder,old,0,1,1,3,0.6,0.4,2,False,False,neither,"(0.4,0.6]","(0.2,0.4]",2
eldest,firstborn,0,0,0,8,0.8888888888888888,0.18181818181818182,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
elementary,introductory,0,1,0,9,0.75,0.3076923076923077,2,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",2
elementary,primary,0,1,1,6,0.6,0.4,3,False,False,neither,"(0.4,0.6]","(0.2,0.4]",3-5
elementary,simple,0,0,0,9,0.9,0.2727272727272727,4,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
elevate,lower,1,1,1,6,0.8571428571428571,0.25,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
eligible,desirable,0,0,0,4,0.4444444444444444,0.4444444444444444,1,True,True,both,"(0.4,0.6]","(0.4,0.6]",1
eliminate,necessitate,1,1,1,6,0.5454545454545454,0.5555555555555556,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
eliminate,require,1,0,1,7,0.7777777777777778,0.2,2,False,True,dual_only,"(0.6,0.8]","(0,0.2]",2
elliptical,elliptic,0,1,0,2,0.2,0.8571428571428571,2,False,True,dual_only,"(0,0.2]","(0.8,1.0]",2
elucidate,explain,0,1,0,7,0.7777777777777778,0.36363636363636365,2,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",2
embark,disembark,1,1,1,3,0.3333333333333333,0.6666666666666666,3,True,True,both,"(0.2,0.4]","(0.6,0.8]",3-5
embellish,vary,0,0,1,9,1.0,0.0,5,True,False,bert_only,"(0.8,1.0]",0,3-5
embolden,encourage,0,0,0,7,0.7777777777777778,0.25,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
embrace,cherish,0,0,0,6,0.8571428571428571,0.3333333333333333,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
emit,absorb,1,0,1,6,1.0,0.0,2,False,True,dual_only,"(0.8,1.0]",0,2
emphasize,disregard,1,1,1,9,1.0,0.36363636363636365,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
empirical,theoretical,1,1,1,6,0.5454545454545454,0.5454545454545454,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
employee,man,0,0,1,7,0.875,0.125,5,True,False,bert_only,"(0.8,1.0]","(0,0.2]",3-5
employ,can,1,0,0,6,1.0,0.0,3,False,False,neither,"(0.8,1.0]",0,3-5
empower,endow,0,0,1,4,0.5714285714285714,0.375,2,True,False,bert_only,"(0.4,0.6]","(0.2,0.4]",2
emptiness,fullness,1,1,1,5,0.5555555555555556,0.3,1,True,True,both,"(0.4,0.6]","(0.2,0.4]",1
empty,full,1,1,1,5,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
encipher,decipher,1,1,0,2,0.25,0.75,0,True,False,bert_only,"(0.2,0.4]","(0.6,0.8]",0
encircle,surround,0,0,0,8,1.0,0.2,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
encode,decrypt,1,1,1,6,0.8571428571428571,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
encourage,stimulate,0,0,0,6,0.6666666666666666,0.23076923076923078,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
endanger,jeopardize,0,0,0,8,0.8,0.36363636363636365,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
endemic,epidemic,1,1,1,2,0.25,0.7142857142857143,1,True,True,both,"(0.2,0.4]","(0.6,0.8]",1
endless,infinite,0,1,0,7,0.875,0.25,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
endogenous,exogenous,1,1,1,2,0.2,0.75,1,True,True,both,"(0,0.2]","(0.6,0.8]",1
endotoxin,exotoxin,1,1,1,2,0.2222222222222222,0.8571428571428571,1,True,True,both,"(0.2,0.4]","(0.8,1.0]",1
endurance,suffering,0,0,1,8,0.8888888888888888,0.36363636363636365,0,True,False,bert_only,"(0.8,1.0]","(0.2,0.4]",0
end,scrap,0,0,0,5,1.0,0.0,2,True,True,both,"(0.8,1.0]",0,2
enemy,friend,1,0,1,5,0.8333333333333334,0.25,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
enfranchise,disenfranchise,1,1,1,3,0.21428571428571427,0.9,3,True,True,both,"(0.2,0.4]","(0.8,1.0]",3-5
enfranchise,disfranchise,1,1,1,3,0.25,0.9,1,True,True,both,"(0.2,0.4]","(0.8,1.0]",1
engagement,mesh,0,0,0,8,0.8,0.25,6,True,True,both,"(0.6,0.8]","(0.2,0.4]",6+
engage,dismiss,1,1,1,7,1.0,0.0,1,True,True,both,"(0.8,1.0]",0,1
engage,fire,1,0,1,5,0.8333333333333334,0.14285714285714285,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
engage,pursue,0,0,0,5,0.8333333333333334,0.125,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
english,anglican,0,1,1,4,0.5,0.4444444444444444,1,False,False,neither,"(0.4,0.6]","(0.4,0.6]",1
enjoyment,satisfaction,0,0,0,11,0.9166666666666666,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
enjoy,endure,1,0,0,4,0.6666666666666666,0.25,1,False,False,neither,"(0.6,0.8]","(0.2,0.4]",1
enlarge,cut,1,1,1,7,1.0,0.0,4,True,True,both,"(0.8,1.0]",0,3-5
enlightening,informative,0,0,0,10,0.8333333333333334,0.3076923076923077,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
enmity,love,1,1,1,6,1.0,0.1111111111111111,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
enough,decent,0,0,0,6,1.0,0.2222222222222222,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
enrol,enter,0,1,0,3,0.6,0.5,0,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",0
enter,inscribe,0,1,1,6,0.75,0.375,3,False,False,neither,"(0.6,0.8]","(0.2,0.4]",3-5
envisage,regard,0,0,0,7,0.875,0.3333333333333333,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
epicenter,hypocenter,1,1,1,3,0.3,0.6,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
equal,even,0,1,0,4,0.8,0.14285714285714285,1,False,True,dual_only,"(0.6,0.8]","(0,0.2]",1
equipped,furnished,0,0,0,6,0.6666666666666666,0.36363636363636365,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
equipped,unequipped,1,1,1,2,0.2,0.8571428571428571,2,True,True,both,"(0,0.2]","(0.8,1.0]",2
erect,raze,1,1,1,4,0.8,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
erroneous,incorrect,0,0,0,8,0.8888888888888888,0.4444444444444444,0,True,True,both,"(0.8,1.0]","(0.4,0.6]",0
essential,accidental,1,0,1,6,0.6,0.6666666666666666,1,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",1
essential,inessential,1,0,1,2,0.18181818181818182,1.0,2,False,True,dual_only,"(0,0.2]","(0.8,1.0]",2
essential,vital,0,0,0,6,0.6666666666666666,0.5,4,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
establishment,settlement,0,0,0,7,0.5384615384615384,0.6,3,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
establish,abolish,1,0,1,4,0.4444444444444444,0.6666666666666666,2,False,True,dual_only,"(0.4,0.6]","(0.6,0.8]",2
establish,disprove,1,1,1,9,1.0,0.23076923076923078,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
estate,dignity,0,0,0,6,0.8571428571428571,0.1111111111111111,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
estimate,appraise,0,0,0,7,0.875,0.5,0,True,True,both,"(0.8,1.0]","(0.4,0.6]",0
eternal,constant,0,0,0,7,0.875,0.3333333333333333,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
eucharist,communion,0,0,0,8,0.8888888888888888,0.25,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
evaporate,solidify,1,1,1,9,1.0,0.07692307692307693,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
evasion,payment,1,1,1,6,0.8571428571428571,0.2727272727272727,0,True,True,both,"(0.8,1.0]","(0.2,0.4]",0
even,odd,1,0,1,4,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
everlasting,eternal,0,1,0,7,0.6363636363636364,0.6,4,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",3-5
everyday,extraordinary,1,0,1,8,0.6153846153846154,0.45454545454545453,5,False,True,dual_only,"(0.6,0.8]","(0.4,0.6]",3-5
everyday,unusual,1,0,1,7,0.875,0.1,1,False,True,dual_only,"(0.8,1.0]","(0,0.2]",1
everything,nothing,1,1,1,5,0.5,0.5,3,True,True,both,"(0.4,0.6]","(0.4,0.6]",3-5
evident,clear,0,0,0,6,0.8571428571428571,0.1,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
evil,good,1,1,1,4,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
evil,mischievous,0,0,0,9,0.8181818181818182,0.3,7,True,True,both,"(0.8,1.0]","(0.2,0.4]",6+
evil,vicious,0,0,0,6,0.8571428571428571,0.25,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
exacerbate,ameliorate,1,1,1,7,0.7,0.36363636363636365,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
exact,inexact,1,1,1,2,0.2857142857142857,0.7142857142857143,2,True,True,both,"(0.2,0.4]","(0.6,0.8]",2
exact,methodical,0,0,0,8,0.8,0.36363636363636365,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
exact,precise,0,0,0,6,0.8571428571428571,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
exact,true,0,0,0,5,1.0,0.2857142857142857,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
exaggeration,understatement,1,1,1,11,0.7857142857142857,0.38461538461538464,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
examine,analyze,0,0,0,5,0.7142857142857143,0.3333333333333333,0,True,True,both,"(0.6,0.8]","(0.2,0.4]",0
examine,discuss,0,0,0,7,1.0,0.1,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
excavation,tunnel,1,0,0,10,1.0,0.2727272727272727,4,False,False,neither,"(0.8,1.0]","(0.2,0.4]",3-5
excellent,bad,1,0,1,9,1.0,0.0,6,False,True,dual_only,"(0.8,1.0]",0,6+
excellent,golden,0,0,0,6,0.6666666666666666,0.3333333333333333,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
excellent,valuable,0,0,0,8,0.8888888888888888,0.2,1,True,True,both,"(0.8,1.0]","(0,0.2]",1
exceptional,common,1,1,1,8,0.7272727272727273,0.2727272727272727,5,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
excessive,unreasonable,0,1,1,9,0.75,0.15384615384615385,3,False,False,neither,"(0.6,0.8]","(0,0.2]",3-5
exchangeable,convertible,0,0,1,8,0.6666666666666666,0.35714285714285715,1,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",1
exchange,dealing,0,0,0,6,0.75,0.4,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
exciting,provocative,0,0,0,8,0.7272727272727273,0.3333333333333333,3,True,True,both,"(0.6,0.8]","(0.2,0.4]",3-5
exclude,admit,1,1,1,7,1.0,0.1,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
exclusion,inclusion,1,1,1,2,0.2222222222222222,0.7777777777777778,0,True,True,both,"(0.2,0.4]","(0.6,0.8]",0
exempt,taxable,1,1,1,6,0.8571428571428571,0.375,1,True,True,both,"(0.8,1.0]","(0.2,0.4]",1
exhaust,discharge,0,0,1,7,0.7777777777777778,0.3333333333333333,2,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",2
exhume,unearth,0,1,1,7,1.0,0.3333333333333333,1,False,False,neither,"(0.8,1.0]","(0.2,0.4]",1
existence,nothingness,1,1,1,10,0.9090909090909091,0.5,2,True,True,both,"(0.8,1.0]","(0.4,0.6]",2
existential,theoretical,1,1,0,7,0.6363636363636364,0.4166666666666667,0,True,False,bert_only,"(0.6,0.8]","(0.4,0.6]",0
exon,intron,1,1,1,4,0.6666666666666666,0.2857142857142857,2,True,True,both,"(0.6,0.8]","(0.2,0.4]",2
exoteric,esoteric,1,1,1,1,0.125,0.75,0,True,True,both,"(0,0.2]","(0.6,0.8]",0
exotic,alien,0,1,0,6,1.0,0.2222222222222222,1,False,True,dual_only,"(0.8,1.0]","(0.2,0.4]",1
expand,shrink,1,1,1,5,0.8333333333333334,0.09090909090909091,0,True,True,both,"(0.8,1.0]","(0,0.2]",0
expansion,contraction,1,1,0,7,0.6363636363636364,0.36363636363636365,2,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",2
expansive,grand,0,0,0,7,0.7777777777777778,0.18181818181818182,4,True,True,both,"(0.6,0.8]","(0,0.2]",3-5
expected,unexpected,1,1,1,2,0.2,0.75,2,True,True,both,"(0,0.2]","(0.6,0.8]",2
expensive,lavish,0,0,0,8,0.8888888888888888,0.3,3,True,True,both,"(0.8,1.0]","(0.2,0.4]",3-5
experience,time,0,0,0,8,0.8,0.2222222222222222,6,True,True,both,"(0.6,0.8]","(0.2,0.4]",6+
experiential,theoretical,1,0,1,7,0.5833333333333334,0.5,1,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",1
experimental,theoretical,1,1,1,9,0.75,0.46153846153846156,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
exploitation,development,0,1,0,10,0.8333333333333334,0.5,1,False,True,dual_only,"(0.8,1.0]","(0.4,0.6]",1
explosion,implosion,1,1,1,2,0.2222222222222222,0.6666666666666666,0,True,True,both,"(0.2,0.4]","(0.6,0.8]",0
explosive,lyddite,0,0,1,7,0.7777777777777778,0.2727272727272727,2,True,False,bert_only,"(0.6,0.8]","(0.2,0.4]",2
export,import,1,1,1,2,0.3333333333333333,0.5,0,True,True,both,"(0.2,0.4]","(0.4,0.6]",0
expressive,forceful,0,0,0,9,0.9,0.16666666666666666,2,True,True,both,"(0.8,1.0]","(0,0.2]",2
express,clear,0,1,1,6,0.8571428571428571,0.25,2,False,False,neither,"(0.8,1.0]","(0.2,0.4]",2
express,explicit,0,0,0,5,0.625,0.3333333333333333,1,True,True,both,"(0.6,0.8]","(0.2,0.4]",1
express,represent,0,0,0,5,0.5555555555555556,0.5714285714285714,2,True,True,both,"(0.4,0.6]","(0.4,0.6]",2
extended,short,1,1,1,8,1.0,0.1111111111111111,3,True,True,both,"(0.8,1.0]","(0,0.2]",3-5
extend,cross,0,1,0,6,1.0,0.0,1,False,True,dual_only,"(0.8,1.0]",0,1
exterior,inside,1,1,1,7,0.875,0.2222222222222222,2,True,True,both,"(0.8,1.0]","(0.2,0.4]",2
extinct,extant,1,1,1,2,0.2857142857142857,0.5714285714285714,1,True,True,both,"(0.2,0.4]","(0.4,0.6]",1
extramural,intramural,1,1,1,2,0.2,0.6,0,True,True,both,"(0,0.2]","(0.4,0.6]",0
extraordinary,abnormal,0,1,0,10,0.7692307692307693,0.3076923076923077,5,False,True,dual_only,"(0.6,0.8]","(0.2,0.4]",3-5
extravagant,exuberant,0,1,0,6,0.5454545454545454,0.6,2,False,True,dual_only,"(0.4,0.6]","(0.4,0.6]",2
extra,redundant,0,0,0,7,0.7777777777777778,0.5,4,True,True,both,"(0.6,0.8]","(0.4,0.6]",3-5
extreme,moderate,1,1,1,6,0.75,0.5,1,True,True,both,"(0.6,0.8]","(0.4,0.6]",1
extrinsic,intrinsic,1,1,1,2,0.2222222222222222,0.75,0,True,True,both,"(0.2,0.4]","(0.6,0.8]",0
extrusive,intrusive,1,1,1,2,0.2222222222222222,0.7777777777777778,0,True,True,both,"(0.2,0.4]","(0.6,0.8]",0
failure,deterioration,0,0,0,12,0.9230769230769231,0.36363636363636365,6,True,True,both,"(0.8,1.0]","(0.2,0.4]",6+
fail,bomb,0,0,0,4,1.0,0.0,0,True,True,both,"(0.8,1.0]",0,0
fail,manage,1,0,1,5,0.8333333333333334,0.125,2,False,True,dual_only,"(0.8,1.0]","(0,0.2]",2
fail,succeed,1,0,1,7,1.0,0.0,3,False,True,dual_only,"(0.8,1.0]",0,3-5
